treeid,stemid,tag,stemtag,quadratname,lx,ly,px,py
18717,18717,132399,1,1327,17.3,11.7,257.29999,531.70001
18718,18718,132400,1,1327,18.3,11.6,258.29999,531.59998
18719,18719,132401,1,1325,7.5,19.1,247.5,499.10001
18720,18720,132402,1,1325,13.2,17.5,253.2,497.5
18721,18721,132403,1,1325,14.3,19.2,254.3,499.20001
18722,18722,132406,1,1326,3.1,1.9,243.10001,501.89999
18723,18723,132407,1,1326,7.2,2.3,247.2,502.29999
18724,18724,132409,1,1326,9.7,4.2,249.7,504.20001
18725,18725,132410,1,1326,8.1,1.5,248.10001,501.5
18726,18726,132411,1,1326,0.7,4.9,240.7,504.89999
18727,18727,132412,1,1326,4.4,8.9,244.39999,508.89999
18728,18728,132413,1,1326,10.6,5.4,250.60001,505.39999
18729,18729,132414,1,1326,3.9,11.9,243.89999,511.89999
18730,18730,132415,1,1326,1.6,12.9,241.60001,512.90002
18731,18731,132416,1,1326,0.9,14.2,240.89999,514.20001
18732,18732,132417,1,1326,2.9,14.9,242.89999,514.90002
18733,18733,132418,1,1326,1.4,16.5,241.39999,516.5
18734,18734,132419,1,1326,2.5,17.5,242.5,517.5
18735,18735,132420,1,1326,4.4,18.2,244.39999,518.20001
18736,18736,132421,1,1326,5.4,20,245.39999,520
18737,18737,132422,1,1326,6.7,13.1,246.7,513.09998
18738,18738,132424,1,1327,3.8,4.2,243.8,524.20001
18739,18739,132425,1,1327,6.6,2,246.60001,522
18740,18740,132426,1,1327,3.4,3,243.39999,523
18741,18741,132427,1,1327,12.8,14.7,252.8,534.70001
18742,18742,132428,1,1327,1.7,19.5,241.7,539.5
18743,18743,132429,1,1328,5.4,1.4,245.39999,541.40002
18744,18744,132430,1,1328,2.6,11.8,242.60001,551.79999
18745,18745,132431,1,1328,2.1,14.3,242.10001,554.29999
18746,18746,132432,1,1328,13.8,4.2,253.8,544.20001
18747,18747,132433,1,1328,17.5,7.1,257.5,547.09998
18748,18748,132434,1,1328,3.4,14.4,243.39999,554.40002
18749,18749,132435,1,1328,2.7,14.8,242.7,554.79999
18750,18750,132436,1,1328,2.5,15.8,242.5,555.79999
18751,18751,132437,1,1328,3.7,15.9,243.7,555.90002
18752,18752,132438,1,1328,4.4,16.6,244.39999,556.59998
18753,18753,132439,1,1328,2.8,16.6,242.8,556.59998
18754,18754,132440,1,1328,3,17.3,243,557.29999
18755,18755,132441,1,1328,2.2,17.2,242.2,557.20001
18756,18756,132442,1,1328,0.5,19,240.5,559
18757,18757,132443,1,1328,3.7,17.8,243.7,557.79999
18758,18758,132444,1,1329,8.6,5,248.60001,565
18759,18759,132445,1,1329,10.1,7.5,250.10001,567.5
18760,18760,132446,1,1329,6.2,7.8,246.2,567.79999
18761,18761,132447,1,1329,4.3,15.1,244.3,575.09998
18762,18762,132448,1,1329,6.4,15.9,246.39999,575.90002
18763,18763,132449,1,1329,7.6,14.3,247.60001,574.29999
18764,18764,132450,1,1329,4.6,17.1,244.60001,577.09998
18765,18765,132451,1,1329,0,18,240,578
18766,18766,132452,1,1329,0.6,18.5,240.60001,578.5
18767,18767,132453,1,1329,3.4,18.2,243.39999,578.20001
18768,18768,132454,1,1330,1.8,3.4,241.8,583.40002
18769,18769,132455,1,1330,0.7,8.5,240.7,588.5
18770,18770,132456,1,1330,9.3,11.9,249.3,591.90002
18771,18771,132457,1,1330,11.1,12.1,251.10001,592.09998
18772,18772,132458,1,1330,7.6,17,247.60001,597
18773,18773,132459,1,1330,5.5,15.1,245.5,595.09998
18774,18774,132460,1,1330,3.9,16.1,243.89999,596.09998
18775,18775,132461,1,1330,1,15.9,241,595.90002
18776,18776,132462,1,1330,7.3,19,247.3,599
18777,18777,132463,1,1331,7.1,2.7,247.10001,602.70001
18778,18778,132464,1,1331,8.8,6.7,248.8,606.70001
18779,18779,132465,1,1331,3.8,15.2,243.8,615.20001
18780,18780,132466,1,1331,1,18.3,241,618.29999
18781,18781,132467,1,1331,9.4,18.9,249.39999,618.90002
18782,18782,132468,1,1332,4.6,4.1,244.60001,624.09998
18783,18783,132469,1,1332,9.9,4.2,249.89999,624.20001
18784,18784,132470,1,1332,4,4,244,624
18785,18785,132471,1,1332,1.8,4.9,241.8,624.90002
18786,18786,132472,1,1332,2.1,8.8,242.10001,628.79999
18787,18787,132473,1,1332,4.9,9.3,244.89999,629.29999
18788,18788,132474,1,1332,0,11.2,240,631.20001
18789,18789,132475,1,1332,14.1,1.7,254.10001,621.70001
18790,18790,132476,1,1332,4.8,14.1,244.8,634.09998
18791,18791,132477,1,1318,20,2.8,260,342.79999
18792,18792,132478,1,1319,6.5,3.5,246.5,363.5
18793,18793,132479,1,1325,7,14.5,247,494.5
18794,18794,132501,1,1327,18.5,11.2,258.5,531.20001
18795,18795,132502,1,1327,19.5,18,259.5,538
18796,18796,132503,1,1327,11.9,19.7,251.89999,539.70001
18797,18797,132504,1,1328,13.4,7,253.39999,547
18798,18798,132505,1,1328,14.5,9.1,254.5,549.09998
18799,18799,132506,1,1328,14.6,11.1,254.60001,551.09998
18800,18800,132507,1,1328,16.7,9.9,256.70001,549.90002
18801,18801,132508,1,1328,18.6,13.9,258.60001,553.90002
18802,18802,132509,1,1328,18.7,13.5,258.70001,553.5
18803,18803,132510,1,1328,11.9,16.9,251.89999,556.90002
18804,18804,132511,1,1328,13.6,15.2,253.60001,555.20001
18805,18805,132512,1,1328,11.2,18.4,251.2,558.40002
18806,18806,132513,1,1328,9.2,17.2,249.2,557.20001
18807,18807,132514,1,1328,7.6,19.8,247.60001,559.79999
18808,18808,132515,1,1328,6.7,19.3,246.7,559.29999
18809,18809,132516,1,1328,6.9,19.9,246.89999,559.90002
18810,18810,132517,1,1328,5.7,17.4,245.7,557.40002
18811,18811,132518,1,1328,4.8,19.1,244.8,559.09998
18812,18812,132519,1,1328,6.1,19.9,246.10001,559.90002
18813,18813,132520,1,1329,12.3,1.1,252.3,561.09998
18814,18814,132521,1,1329,10.8,4.1,250.8,564.09998
18815,18815,132522,1,1329,12.5,5.8,252.5,565.79999
18816,18816,132523,1,1329,11,9.7,251,569.70001
18817,18817,132524,1,1329,18.4,0.4,258.39999,560.40002
18818,18818,132525,1,1329,20,1.2,260,561.20001
18819,18819,132526,1,1329,16.3,10.4,256.29999,570.40002
18820,18820,132527,1,1329,16.7,11.2,256.70001,571.20001
18821,18821,132528,1,1329,16.6,12.8,256.60001,572.79999
18822,18822,132529,1,1329,16.6,13.2,256.60001,573.20001
18823,18823,132530,1,1330,10.1,2.4,250.10001,582.40002
18824,18824,132531,1,1330,18.4,7.6,258.39999,587.59998
18825,18825,132532,1,1330,19.6,9.2,259.60001,589.20001
18826,18826,132533,1,1330,19.6,9.5,259.60001,589.5
18827,18827,132534,1,1330,19.7,14.5,259.70001,594.5
18828,18828,132535,1,1330,19.8,16.7,259.79999,596.70001
18829,18829,132536,1,1331,11.7,4.6,251.7,604.59998
18830,18830,132537,1,1331,12.2,4.3,252.2,604.29999
18831,18831,132538,1,1331,19.6,6.2,259.60001,606.20001
18832,18832,132539,1,1331,15,15.9,255,615.90002
18833,18833,132540,1,1332,13.8,5.1,253.8,625.09998
18834,18834,132541,1,1332,14.6,0.6,254.60001,620.59998
18835,18835,132542,1,1332,15.4,2.9,255.39999,622.90002
18836,18836,132543,1,1332,16.3,7.1,256.29999,627.09998
18837,18837,132544,1,1332,17.6,7.1,257.60001,627.09998
18838,18838,132545,1,1332,9.5,11.2,249.5,631.20001
18839,18839,132546,1,1332,12.4,14.2,252.39999,634.20001
18840,18840,132547,1,1332,13.6,16.1,253.60001,636.09998
18841,18841,132548,1,1332,17.7,16.4,257.70001,636.40002
18842,18842,132549,1,1332,16.4,18.2,256.39999,638.20001
18843,18843,140002,1,1401,19.5,0.9,279.5,0.9
18844,18844,140003,1,1401,19,4.6,279,4.6
18845,18845,140004,1,1401,19.7,1.3,279.70001,1.3
18846,18846,140005,1,1401,17.7,2.9,277.70001,2.9
18847,18847,140006,1,1401,17.5,2.9,277.5,2.9
18848,18848,140007,1,1401,17.3,1.8,277.29999,1.8
18849,18849,140008,1,1401,17.2,2.1,277.20001,2.1
18850,18850,140009,1,1401,16.6,1.3,276.60001,1.3
18851,18851,140010,1,1401,16.6,1.9,276.60001,1.9
18852,18852,140011,1,1401,16.3,2.1,276.29999,2.1
18853,18853,140012,1,1401,16.2,2.1,276.20001,2.1
18854,18854,140013,1,1401,16.2,1.8,276.20001,1.8
18855,18855,140014,1,1401,16.2,1.6,276.20001,1.6
18856,18856,140015,1,1401,16,1.9,276,1.9
18857,18857,140016,1,1401,16,1.2,276,1.2
18858,18858,140017,1,1401,15.4,1.7,275.39999,1.7
18859,18859,140018,1,1401,14.7,1.3,274.70001,1.3
18860,18860,140019,1,1401,14.7,1.1,274.70001,1.1
18861,18861,140020,1,1401,14.7,1,274.70001,1
18862,18862,140021,1,1401,14.6,0.8,274.60001,0.8
18863,18863,140022,1,1401,14.8,0.8,274.79999,0.8
18864,18864,140023,1,1401,14.7,1.3,274.70001,1.3
18865,18865,140024,1,1401,14.2,2.2,274.20001,2.2
18866,18866,140025,1,1401,13.3,2.2,273.29999,2.2
18867,18867,140026,1,1401,13.2,2.2,273.20001,2.2
18868,18868,140027,1,1401,14.7,5,274.70001,5
18869,18869,140028,1,1401,15.5,4.1,275.5,4.1
18870,18870,140029,1,1401,14.8,5.3,274.79999,5.3
18871,18871,140030,1,1401,15.9,2.3,275.89999,2.3
18872,18872,140031,1,1401,16.4,3.3,276.39999,3.3
18873,18873,140032,1,1401,17.2,2.4,277.20001,2.4
18874,18874,140033,1,1401,17.1,3.4,277.10001,3.4
18875,18875,140034,1,1401,16.6,3.8,276.60001,3.8
18876,18876,140035,1,1401,18.6,3.7,278.60001,3.7
18877,18877,140036,1,1401,18.8,4.3,278.79999,4.3
18878,18878,140037,1,1401,19,4,279,4
18879,18879,140038,1,1401,19.3,4,279.29999,4
18880,18880,140041,1,1401,19.6,2,279.60001,2
18881,18881,140042,1,1401,20,2,280,2
18882,18882,140043,1,1401,20,2.1,280,2.1
18883,18883,140044,1,1401,20,1.8,280,1.8
18884,18884,140045,1,1401,20,2.2,280,2.2
18885,18885,140046,1,1401,19.9,2.5,279.89999,2.5
18886,18886,140047,1,1401,20,3.6,280,3.6
18887,18887,140048,1,1401,19.8,4.2,279.79999,4.2
18888,18888,140049,1,1401,20,4.9,280,4.9
18889,18889,140050,1,1401,19.9,5.6,279.89999,5.6
18890,18890,140051,1,1401,19.5,6.1,279.5,6.1
18891,18891,140052,1,1401,19,5.9,279,5.9
18892,18892,140053,1,1401,16.5,6.2,276.5,6.2
18893,18893,140054,1,1401,16.5,5.4,276.5,5.4
18894,18894,140055,1,1401,14.1,3.7,274.10001,3.7
18895,18895,140056,1,1401,16.2,8.3,276.20001,8.3
18896,18896,140057,1,1401,14.7,8.6,274.70001,8.6
18897,18897,140058,1,1401,15.7,7.2,275.70001,7.2
18898,18898,140059,1,1401,19.5,8.3,279.5,8.3
18899,18899,140060,1,1401,19.5,6.5,279.5,6.5
18900,18900,140061,1,1401,18.9,6.2,278.89999,6.2
18901,18901,140062,1,1401,19.9,6.7,279.89999,6.7
18902,18902,140063,1,1401,19.4,7.9,279.39999,7.9
18903,18903,140064,1,1401,20,13,280,13
18904,18904,140065,1,1401,19.5,15.1,279.5,15.1
18905,18905,140066,1,1401,19.5,15.5,279.5,15.5
18906,18906,140067,1,1401,19.7,18.8,279.70001,18.8
18907,18907,140068,1,1401,17.2,14.9,277.20001,14.9
18908,18908,140069,1,1401,15.2,17.2,275.20001,17.2
18909,18909,140070,1,1401,15.8,18.8,275.79999,18.8
18910,18910,140071,1,1401,16.2,19.2,276.20001,19.2
18911,18911,140072,1,1401,18.6,18.7,278.60001,18.7
18912,18912,140074,1,1401,18.9,18.2,278.89999,18.2
18913,18913,140075,1,1402,19.5,1.7,279.5,21.7
18914,18914,140076,1,1402,19.3,2.1,279.29999,22.1
18915,18915,140077,1,1402,18.9,1.9,278.89999,21.9
18916,18916,140078,1,1402,19,1.3,279,21.3
18917,18917,140079,1,1402,19,1.2,279,21.2
18918,18918,140081,1,1402,17.4,0.2,277.39999,20.2
18919,18919,140082,1,1402,18.1,1.9,278.10001,21.9
18920,18920,140083,1,1402,17.4,2.5,277.39999,22.5
18921,18921,140084,1,1402,17.1,2.4,277.10001,22.4
18922,18922,140085,1,1402,17.3,3.4,277.29999,23.4
18923,18923,140086,1,1402,17.2,3.1,277.20001,23.1
18924,18924,140087,1,1402,16.2,3.3,276.20001,23.3
18925,18925,140088,1,1402,16,3,276,23
18926,18926,140089,1,1402,15.8,2.7,275.79999,22.7
18927,18927,140090,1,1402,15.2,3.4,275.20001,23.4
18928,18928,140091,1,1402,16.6,1.7,276.60001,21.7
18929,18929,140092,1,1402,16.6,1.6,276.60001,21.6
18930,18930,140093,1,1402,15,2.1,275,22.1
18931,18931,140094,1,1402,14.1,1.8,274.10001,21.8
18932,18932,140095,1,1402,14.6,1.6,274.60001,21.6
18933,18933,140096,1,1402,15.2,1.2,275.20001,21.2
18934,18934,140097,1,1402,15.6,1.4,275.60001,21.4
18935,18935,140098,1,1402,17,1.6,277,21.6
18936,18936,140099,1,1402,14.1,1,274.10001,21
18937,18937,140100,1,1402,13.7,2.7,273.70001,22.7
18938,18938,140101,1,1402,13.6,2.9,273.60001,22.9
18939,18939,140102,1,1402,13.5,3,273.5,23
18940,18940,140103,1,1402,12.9,3.5,272.89999,23.5
18941,18941,140104,1,1402,12.5,3.3,272.5,23.3
18942,18942,140105,1,1402,12.1,3,272.10001,23
18943,18943,140106,1,1402,12.2,2.7,272.20001,22.7
18944,18944,140107,1,1402,11.7,4.9,271.70001,24.9
18945,18945,140108,1,1402,11.5,3,271.5,23
18946,18946,140109,1,1402,11.1,2.4,271.10001,22.4
18947,18947,140111,1,1402,10.7,1.1,270.70001,21.1
18948,18948,140112,1,1402,10.7,3.4,270.70001,23.4
18949,18949,140113,1,1402,10.2,3.5,270.20001,23.5
18950,18950,140114,1,1402,10.2,3.6,270.20001,23.6
18951,18951,140115,1,1402,10.2,3.9,270.20001,23.9
18952,18952,140116,1,1402,9.6,4.3,269.60001,24.3
18953,18953,140117,1,1402,8.1,4.4,268.10001,24.4
18954,18954,140118,1,1402,9.6,6.3,269.60001,26.3
18955,18955,140119,1,1402,7.7,6.1,267.70001,26.1
18956,18956,140120,1,1402,8.6,7,268.60001,27
18957,18957,140121,1,1402,10.7,5.5,270.70001,25.5
18958,18958,140123,1,1402,10.8,5.9,270.79999,25.9
18959,18959,140124,1,1402,10.6,5.9,270.60001,25.9
18960,18960,140125,1,1402,11,6.1,271,26.1
18961,18961,140126,1,1402,11.3,5.4,271.29999,25.4
18962,18962,140127,1,1402,11.4,5.3,271.39999,25.3
18963,18963,140128,1,1402,12.2,4.2,272.20001,24.2
18964,18964,140129,1,1402,12.3,4.2,272.29999,24.2
18965,18965,140130,1,1402,12.4,7.2,272.39999,27.2
18966,18966,140131,1,1402,12.9,3.9,272.89999,23.9
18967,18967,140132,1,1402,13.8,4.4,273.79999,24.4
18968,18968,140134,1,1402,13,3.7,273,23.7
18969,18969,140135,1,1402,14.8,3.8,274.79999,23.8
18970,18970,140136,1,1402,15,4.1,275,24.1
18971,18971,140137,1,1402,15.1,3.8,275.10001,23.8
18972,18972,140138,1,1402,15,3.7,275,23.7
18973,18973,140139,1,1402,13.6,4.6,273.60001,24.6
18974,18974,140140,1,1402,14.4,3.9,274.39999,23.9
18975,18975,140141,1,1402,15,4.7,275,24.7
18976,18976,140142,1,1402,16,4.3,276,24.3
18977,18977,140143,1,1402,17.8,4.3,277.79999,24.3
18978,18978,140144,1,1402,17.7,5.1,277.70001,25.1
18979,18979,140145,1,1402,17.3,5,277.29999,25
18980,18980,140146,1,1402,18.5,5.2,278.5,25.2
18981,18981,140147,1,1402,18.4,5.1,278.39999,25.1
18982,18982,140148,1,1402,18.1,4.5,278.10001,24.5
18983,18983,140149,1,1402,18.9,4.5,278.89999,24.5
18984,18984,140150,1,1402,18.8,3.2,278.79999,23.2
18985,18985,140151,1,1402,19.6,3.6,279.60001,23.6
18986,18986,140152,1,1402,19.3,5,279.29999,25
18987,18987,140153,1,1402,19.2,5.8,279.20001,25.8
18988,18988,140154,1,1402,18.8,6,278.79999,26
18989,18989,140155,1,1402,18.3,5.9,278.29999,25.9
18990,18990,140156,1,1402,18.9,6.3,278.89999,26.3
18991,18991,140157,1,1402,18.2,6.5,278.20001,26.5
18992,18992,140158,1,1402,17.9,6.2,277.89999,26.2
18993,18993,140159,1,1402,17.7,5.9,277.70001,25.9
18994,18994,140160,1,1402,17.4,5.7,277.39999,25.7
18995,18995,140161,1,1402,16.4,5.2,276.39999,25.2
18996,18996,140162,1,1402,16.3,5.3,276.29999,25.3
18997,18997,140163,1,1402,16,5.3,276,25.3
18998,18998,140164,1,1402,15.6,5,275.60001,25
18999,18999,140165,1,1402,15.1,5.8,275.10001,25.8
19000,19000,140166,1,1402,13.9,8.2,273.89999,28.2
19001,19001,140167,1,1402,16.7,6,276.70001,26
19002,19002,140168,1,1402,14.5,8.7,274.5,28.7
19003,19003,140169,1,1402,14.2,9.2,274.20001,29.2
19004,19004,140170,1,1402,10.8,9,270.79999,29
19005,19005,140171,1,1402,11.5,10,271.5,30
19006,19006,140172,1,1402,11.2,8.8,271.20001,28.8
19007,19007,140173,1,1402,10.9,8.2,270.89999,28.2
19008,19008,140174,1,1402,10.6,9,270.60001,29
19009,19009,140175,1,1402,10.8,9.2,270.79999,29.2
19010,19010,140176,1,1402,11.7,7.2,271.70001,27.2
19011,19011,140177,1,1402,11.1,9.4,271.10001,29.4
19012,19012,140178,1,1402,11.2,10.1,271.20001,30.1
19013,19013,140179,1,1402,14.3,18.4,274.29999,38.4
19014,19014,140180,1,1402,13.1,9.3,273.10001,29.3
19015,19015,140181,1,1402,13.5,9.5,273.5,29.5
19016,19016,140182,1,1402,15.1,7.4,275.10001,27.4
19017,19017,140183,1,1402,15,8.8,275,28.8
19018,19018,140184,1,1402,15.3,9.2,275.29999,29.2
19019,19019,140185,1,1402,15,8.2,275,28.2
19020,19020,140186,1,1402,15.4,8.2,275.39999,28.2
19021,19021,140187,1,1402,16,6.6,276,26.6
19022,19022,140188,1,1402,16.2,5.8,276.20001,25.8
19023,19023,140189,1,1402,16.2,6.2,276.20001,26.2
19024,19024,140190,1,1402,15.3,6.3,275.29999,26.3
19025,19025,140191,1,1402,15,7,275,27
19026,19026,140192,1,1402,15.1,7,275.10001,27
19027,19027,140193,1,1402,14.5,8.4,274.5,28.4
19028,19028,140194,1,1402,14.6,8.8,274.60001,28.8
19029,19029,140195,1,1402,17.3,6.6,277.29999,26.6
19030,19030,140196,1,1402,17.6,6.7,277.60001,26.7
19031,19031,140197,1,1402,17.7,7,277.70001,27
19032,19032,140198,1,1402,17.4,7.7,277.39999,27.7
19033,19033,140199,1,1402,17.4,7.6,277.39999,27.6
19034,19034,140201,1,1401,1.5,0.4,261.5,0.4
19035,19035,140202,1,1401,3.4,1.4,263.39999,1.4
19036,19036,140203,1,1401,2,2.3,262,2.3
19037,19037,140204,1,1401,10.7,1.6,270.70001,1.6
19038,19038,140205,1,1401,11.8,2.6,271.79999,2.6
19039,19039,140206,1,1401,11.3,1.9,271.29999,1.9
19040,19040,140207,1,1401,12.1,2.5,272.10001,2.5
19041,19041,140208,1,1401,11,2.4,271,2.4
19042,19042,140209,1,1401,12.3,1.6,272.29999,1.6
19043,19043,140210,1,1401,11.3,2.4,271.29999,2.4
19044,19044,140211,1,1401,12.2,0.6,272.20001,0.6
19045,19045,140212,1,1401,12.7,2.4,272.70001,2.4
19046,19046,140213,1,1401,12.7,2.5,272.70001,2.5
19047,19047,140214,1,1401,13.2,3.1,273.20001,3.1
19048,19048,140215,1,1401,14.4,3.5,274.39999,3.5
19049,19049,140216,1,1401,12.9,4.3,272.89999,4.3
19050,19050,140217,1,1401,12.7,4.6,272.70001,4.6
19051,19051,140218,1,1401,12.8,6.7,272.79999,6.7
19052,19052,140219,1,1401,10.8,8.5,270.79999,8.5
19053,19053,140221,1,1401,10.9,3.7,270.89999,3.7
19054,19054,140222,1,1401,10.3,3.8,270.29999,3.8
19055,19055,140223,1,1401,10.4,5.2,270.39999,5.2
19056,19056,140224,1,1401,10.4,5.5,270.39999,5.5
19057,19057,140225,1,1401,8.3,6.2,268.29999,6.2
19058,19058,140226,1,1401,7.9,6.4,267.89999,6.4
19059,19059,140227,1,1401,10.1,3.3,270.10001,3.3
19060,19060,140228,1,1401,10,2.7,270,2.7
19061,19061,140229,1,1401,9.8,4.4,269.79999,4.4
19062,19062,140230,1,1401,8.5,3.9,268.5,3.9
19063,19063,140231,1,1401,8.9,3.6,268.89999,3.6
19064,19064,140232,1,1401,8.8,5.2,268.79999,5.2
19065,19065,140233,1,1401,3.5,3.7,263.5,3.7
19066,19066,140234,1,1401,1.9,6.6,261.89999,6.6
19067,19067,140235,1,1401,2,7.2,262,7.2
19068,19068,140236,1,1401,4.1,6.2,264.10001,6.2
19069,19069,140237,1,1401,6.5,6.6,266.5,6.6
19070,19070,140238,1,1401,5.5,6.6,265.5,6.6
19071,19071,140239,1,1401,5.5,6.9,265.5,6.9
19072,19072,140240,1,1401,4.2,8.3,264.20001,8.3
19073,19073,140241,1,1401,4.4,9.1,264.39999,9.1
19074,19074,140242,1,1401,4.4,7.9,264.39999,7.9
19075,19075,140243,1,1401,4.2,11.6,264.20001,11.6
19076,19076,140244,1,1401,10.3,10.1,270.29999,10.1
19077,19077,140245,1,1401,14.5,13.1,274.5,13.1
19078,19078,140246,1,1401,10.6,16.5,270.60001,16.5
19079,19079,140247,1,1401,10.3,17,270.29999,17
19080,19080,140248,1,1401,9.9,16.6,269.89999,16.6
19081,19081,140249,1,1401,9.5,16.8,269.5,16.8
19082,19082,140250,1,1401,6.8,13.6,266.79999,13.6
19083,19083,140251,1,1401,7.4,17.1,267.39999,17.1
19084,19084,140252,1,1401,7.4,18.3,267.39999,18.3
19085,19085,140253,1,1401,10.7,17.5,270.70001,17.5
19086,19086,140254,1,1401,10.9,17.5,270.89999,17.5
19087,19087,140255,1,1401,14.4,18.3,274.39999,18.3
19088,19088,140256,1,1401,13.1,18.7,273.10001,18.7
19089,19089,140257,1,1401,8.2,19.1,268.20001,19.1
19090,19090,140258,1,1401,8.3,18.7,268.29999,18.7
19091,19091,140259,1,1401,7.6,19.8,267.60001,19.8
19092,19092,140260,1,1401,4.5,15.5,264.5,15.5
19093,19093,140261,1,1401,3.9,14.7,263.89999,14.7
19094,19094,140262,1,1401,3.9,14.6,263.89999,14.6
19095,19095,140263,1,1401,2.9,17.2,262.89999,17.2
19096,19096,140264,1,1401,3.4,17.3,263.39999,17.3
19097,19097,140265,1,1401,4.3,17.4,264.29999,17.4
19098,19098,140266,1,1401,4.8,17.3,264.79999,17.3
19099,19099,140267,1,1401,4,17.7,264,17.7
19100,19100,140268,1,1401,2.6,17.3,262.60001,17.3
19101,19101,140269,1,1401,2.2,17.5,262.20001,17.5
19102,19102,140270,1,1401,0.3,18.3,260.29999,18.3
19103,19103,140271,1,1401,1.9,20,261.89999,20
19104,19104,140272,1,1402,0.8,1.8,260.79999,21.8
19105,19105,140273,1,1402,2.3,1.5,262.29999,21.5
19106,19106,140274,1,1402,2.1,2.1,262.10001,22.1
19107,19107,140275,1,1402,3,3,263,23
19108,19108,140276,1,1402,3.2,3,263.20001,23
19109,19109,140277,1,1402,1,2.7,261,22.7
19110,19110,140279,1,1402,2,5.4,262,25.4
19111,19111,140280,1,1402,1.6,4.3,261.60001,24.3
19112,19112,140281,1,1402,0.3,5.4,260.29999,25.4
19113,19113,140282,1,1402,7.8,2.6,267.79999,22.6
19114,19114,140283,1,1402,9.4,1.8,269.39999,21.8
19115,19115,140284,1,1402,9.8,2,269.79999,22
19116,19116,140285,1,1402,10,2.1,270,22.1
19117,19117,140286,1,1402,10.2,3.3,270.20001,23.3
19118,19118,140287,1,1402,9.4,0.1,269.39999,20.1
19119,19119,140288,1,1402,8.9,2.8,268.89999,22.8
19120,19120,140289,1,1402,7.8,3.1,267.79999,23.1
19121,19121,140290,1,1402,7.6,5.6,267.60001,25.6
19122,19122,140291,1,1402,7.4,5.6,267.39999,25.6
19123,19123,140292,1,1402,6,5.8,266,25.8
19124,19124,140293,1,1402,6.1,5.8,266.10001,25.8
19125,19125,140294,1,1402,4.3,4.9,264.29999,24.9
19126,19126,140295,1,1402,4.4,5.2,264.39999,25.2
19127,19127,140296,1,1402,5.9,6,265.89999,26
19128,19128,140297,1,1402,4.6,6.8,264.60001,26.8
19129,19129,140298,1,1402,4.3,7.5,264.29999,27.5
19130,19130,140299,1,1402,4.5,7.5,264.5,27.5
19131,19131,140300,1,1402,2.7,7.8,262.70001,27.8
19132,19132,140301,1,1402,2.8,8,262.79999,28
19133,19133,140302,1,1402,0.1,6.6,260.10001,26.6
19134,19134,140303,1,1402,0.3,7.8,260.29999,27.8
19135,19135,140304,1,1402,1.7,8.9,261.70001,28.9
19136,19136,140305,1,1402,3.6,9.4,263.60001,29.4
19137,19137,140306,1,1402,0.2,14.4,260.20001,34.4
19138,19138,140307,1,1402,4.2,10.6,264.20001,30.6
19139,19139,140308,1,1402,5.4,11.8,265.39999,31.8
19140,19140,140309,1,1402,5.8,10.2,265.79999,30.2
19141,19141,140310,1,1402,5.6,10.1,265.60001,30.1
19142,19142,140311,1,1402,5.4,7.8,265.39999,27.8
19143,19143,140312,1,1402,5.6,9.2,265.60001,29.2
19144,19144,140313,1,1402,6.3,9.5,266.29999,29.5
19145,19145,140314,1,1402,7.9,10,267.89999,30
19146,19146,140315,1,1402,7.3,9.5,267.29999,29.5
19147,19147,140316,1,1402,6,7.3,266,27.3
19148,19148,140317,1,1402,6.6,8.9,266.60001,28.9
19149,19149,140318,1,1402,6.9,7.1,266.89999,27.1
19150,19150,140319,1,1402,7.5,7.1,267.5,27.1
19151,19151,140320,1,1402,7.7,7.1,267.70001,27.1
19152,19152,140321,1,1402,9.5,6.9,269.5,26.9
19153,19153,140322,1,1402,7.2,7.9,267.20001,27.9
19154,19154,140323,1,1402,7.8,7.8,267.79999,27.8
19155,19155,140324,1,1402,7.9,7.8,267.89999,27.8
