"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","status.2017","status.2018","dbh.if.dead.2018","agb.if.dead.2018","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2018","surveyors"
"40570","1",5047,"0407","cagl","Carya glabra",76.5999984741211,126.400001525879,"1.3",50.5,NA,"A","2008-10-27",0.00531246331635158,NA,"DS","D","2013-05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40571","1",5048,"0407","fagr","Fagus grandifolia",76.8000030517578,129.199996948242,"1.3",243,"M","A","2008-10-27",0.307765746972489,270.799987792969,"M","A","2013-05-10",0.406620930045958,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40571","2",32817,"0407","fagr","Fagus grandifolia",76.8000030517578,129.199996948242,"1.3",74.9000015258789,"S","A","2008-10-27",0.0149232621276331,77.8000030517578,"S","A","2013-05-10",0.01645461889075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40572","1",5049,"0407","qual","Quercus alba",76.4000015258789,131.199996948242,"1.3",235,NA,"A","2008-10-27",0.28119394582826,242.899993896484,NA,"A","2013-05-10",0.307336919835793,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40573","1",5050,"0407","fagr","Fagus grandifolia",76.5,131.899993896484,"1.3",133.399993896484,NA,"A","2008-10-27",0.065837285307884,151.300003051758,NA,"A","2013-05-10",0.0910100968276805,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40574","1",5051,"0407","cagl","Carya glabra",75,135.199996948242,"1.3",284.5,NA,"A","2008-10-27",0.49322353852754,290.200012207031,NA,"A","2013-05-10",0.519545103390414,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40575","1",5052,"0407","caca","Carpinus caroliniana",76.6999969482422,136.600006103516,"1.3",83.4000015258789,"M","A","2008-10-27",0.00584747120865464,81.6999969482422,"M","A","2013-05-10",0.00555591538272323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40575","2",32818,"0407","caca","Carpinus caroliniana",76.6999969482422,136.600006103516,"1.3",59.4000015258789,"S","A","2008-10-27",0.00251739201009998,67.3000030517578,"S","A","2013-05-10",0.00343263515973422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40576","1",5053,"0407","cato","Carya tomentosa",79.0999984741211,138.600006103516,"1.3",151.699996948242,NA,"A","2008-10-27",0.0949040305185234,155.899993896484,NA,"A","2013-05-10",0.101945934209644,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40578","1",5055,"0407","cagl","Carya glabra",63.0999984741211,130.699996948242,"1.3",58.7999992370605,NA,"A","2008-10-27",0.00791590530764984,65.6999969482422,NA,"A","2013-05-10",0.0105875773325383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40579","1",5056,"0407","qual","Quercus alba",63.4000015258789,132,"1.3",689.200012207031,"D","D","2008-10-27",5.07428375656383,NA,"DS","D","2013-05-10",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40580","1",5057,"0407","amar","Amelanchier arborea",65.4000015258789,135.399993896484,"1.3",213.100006103516,NA,"A","2008-10-27",0.146498014742971,227.899993896484,NA,"A","2013-05-10",0.162054433829006,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40581","1",5058,"0407","caca","Carpinus caroliniana",66.1999969482422,136.800003051758,"1.3",56.5,NA,"A","2008-10-27",0.00222312819051612,57.5,NA,"A","2013-05-10",0.00232213400326154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40582","1",5059,"0407","caca","Carpinus caroliniana",64.1999969482422,138.100006103516,"1.3",125.5,NA,"A","2008-10-27",0.0161336963434832,134.199996948242,NA,"A","2013-05-10",0.0190557275214948,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40583","1",5060,"0407","ulru","Ulmus rubra",65.4000015258789,138.800003051758,"1.3",53.0999984741211,"B","A","2008-10-27",0.00615599193991145,NA,"DS","D","2013-05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40584","1",5061,"0408","ulru","Ulmus rubra",63.5,141.199996948242,"1.3",106.099998474121,NA,"A","2008-10-27",0.0327179727097041,NA,"DC","D","2013-05-09",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40585","1",5062,"0408","fagr","Fagus grandifolia",64.5999984741211,148.600006103516,"1.3",141,NA,"A","2008-10-27",0.0759190384092662,161,NA,"A","2013-05-09",0.106779157696776,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40586","1",5063,"0408","qupr","Quercus prinus",66.9000015258789,149.199996948242,"1.3",131.199996948242,NA,"A","2008-10-27",0.0619864484126836,148.100006103516,NA,"A","2013-05-09",0.0862633816634455,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40587","1",5064,"0408","caca","Carpinus caroliniana",67.9000015258789,145.300003051758,"1.3",83.8000030517578,NA,"A","2008-10-27",0.00591737026703889,83,NA,"A","2013-05-09",0.00577806772685479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40588","1",5065,"0408","litu","Liriodendron tulipifera",71.6999969482422,152.899993896484,"1.3",624.5,NA,"A","2008-10-27",3.15274262647888,648.5,NA,"A","2013-05-09",3.48211676817967,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40589","1",5066,"0408","caca","Carpinus caroliniana",68.6999969482422,154.199996948242,"1.3",90.8000030517578,"M","A","2008-10-27",0.00722201567491481,95,"M","A","2013-05-09",0.00808032370561997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40589","2",32819,"0408","caca","Carpinus caroliniana",68.6999969482422,154.199996948242,"1.3",81.0999984741211,"S","A","2008-10-27",0.00545513442349714,82.0999984741211,"S","A","2013-05-09",0.00562371620451943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40590","1",5067,"0408","litu","Liriodendron tulipifera",68.9000015258789,154.600006103516,"1.3",351.399993896484,NA,"A","2008-10-27",0.69286423230087,370.799987792969,NA,"A","2013-05-09",0.798258719416719,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40591","1",5068,"0408","fagr","Fagus grandifolia",69.4000015258789,155.399993896484,"1.3",108.199996948242,NA,"A","2008-10-27",0.0384281183939767,136.100006103516,NA,"A","2013-05-09",0.0693186297948782,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40592","1",5069,"0408","quru","Quercus rubra",72.0999984741211,155,"1.3",187,NA,"A","2008-10-27",0.150669686691339,NA,"DC","D","2013-05-09",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40595","1",5072,"0409","caca","Carpinus caroliniana",62.5,161,"1.3",86.9000015258789,NA,"A","2008-10-27",0.00647601460310915,102,NA,"A","2013-05-09",0.00964074758386245,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40599","1",5076,"0409","ceca","Cercis canadensis",60.9000015258789,165.899993896484,"1.3",119.699996948242,"I,J,L","A","2008-10-27",0.0449247904347315,131.600006103516,"L","A","2013-05-09",0.0571727726752411,"AU","AU",NA,NA,NA,"","B","R","DF","","4",NA,NA,NA,"",NA,"break at ?6m",2018-07-10,"Prestipino/Wilson"
"40600","1",5077,"0409","caca","Carpinus caroliniana",61.7000007629395,172.300003051758,"1.3",81.5999984741211,"B","A","2008-10-27",0.00553904221082368,89.5,NA,"A","2013-05-09",0.00696794467675232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40604","1",5081,"0406","caovl","Carya ovalis",61.2999992370605,100.800003051758,"1.3",231.800003051758,NA,"A","2008-10-27",0.288313766158156,253.600006103516,NA,"A","2013-05-10",0.364900422248397,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40605","1",5082,"0406","quru","Quercus rubra",63.2000007629395,100.5,"1.3",659.099975585938,NA,"A","2008-10-27",3.32953675170453,NA,"DC","D","2013-05-10",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40606","1",5083,"0406","cagl","Carya glabra",66.9000015258789,100.199996948242,"1.3",91.9000015258789,NA,"A","2008-10-27",0.0255148614249475,98.5,NA,"A","2013-05-10",0.0306010682698837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40607","1",5084,"0406","cagl","Carya glabra",68.4000015258789,104.5,"1.3",75.4000015258789,NA,"A","2008-10-27",0.0151894537094543,79.3000030517578,NA,"A","2013-05-10",0.0173358328816305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40608","1",5085,"0406","cagl","Carya glabra",71.5999984741211,103.199996948242,"1.3",42.5,NA,"A","2008-10-27",0.00338052473543536,51.7999992370605,NA,"A","2013-05-10",0.00567840575055978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40609","1",5086,"0406","fagr","Fagus grandifolia",68.4000015258789,105.800003051758,"1.3",80.1999969482422,NA,"A","2008-10-27",0.0177917265897314,91,NA,"A","2013-05-10",0.0246211702293029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40612","1",5089,"0406","caovl","Carya ovalis",62,105.5,"1.3",288.899993896484,NA,"A","2008-10-27",0.513467286672798,NA,"F","A","2013-05-10",0,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40613","1",5090,"0406","cagl","Carya glabra",67.5,105.400001525879,"1.3",119.099998474121,NA,"A","2008-10-27",0.050338085300116,120.300003051758,NA,"A","2013-05-10",0.051678248128958,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40614","1",5091,"0406","havi","Hamamelis virginiana",71.3000030517578,109,"1.3",48.0999984741211,NA,"A","2008-10-27",0.00362469130462538,51,"P","A","2013-05-10",0.00429540239666718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40615","1",5092,"0406","fagr","Fagus grandifolia",64.4000015258789,112.199996948242,"1.3",152.100006103516,NA,"A","2008-10-27",0.0922526965024597,166.5,NA,"A","2013-05-10",0.116412727074318,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40617","1",5094,"0406","quru","Quercus rubra",73,112.199996948242,"1.3",530.200012207031,NA,"A","2008-10-27",1.95051817977168,542.900024414062,NA,"A","2013-05-10",2.06733250184068,"DS","PD",566,2.29022011267352,4,"D","U","R1","UP","F","",NA,NA,NA,"",NA,"",2018-06-12,"Prestipino/Wilson"
"40621","1",5097,"0407","havi","Hamamelis virginiana",72,120.400001525879,"1.3",50.2000007629395,NA,"A","2008-10-27",0.00410290199587085,56.5999984741211,NA,"A","2013-05-10",0.00581055960995413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40622","1",5098,"0407","cato","Carya tomentosa",73.3000030517578,122.199996948242,"1.3",399.799987792969,NA,"A","2008-10-27",1.20312099155936,410.700012207031,NA,"A","2013-05-10",1.29100076259826,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40624","1",5099,"0407","caca","Carpinus caroliniana",76.1999969482422,124.300003051758,"1.3",49.4000015258789,NA,"A","2008-10-27",0.00159266008733958,52.2000007629395,NA,"A","2013-05-10",0.00182636213937204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40626","1",5101,"0407","litu","Liriodendron tulipifera",78.8000030517578,124.400001525879,"1.3",128,NA,"A","2008-10-27",0.0484126440398218,131.5,NA,"A","2013-05-10",0.0519792358720066,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40627","1",5102,"0407","fagr","Fagus grandifolia",80,123.699996948242,"1.3",57.7999992370605,NA,"A","2008-10-27",0.00766357076913974,65.4000015258789,NA,"A","2013-05-10",0.0105291171150569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40634","1",5108,"0407","litu","Liriodendron tulipifera",78.8000030517578,135.699996948242,"1.3",131,"F","A","2008-10-27",0.0514600727876825,139.199996948242,NA,"A","2013-05-10",0.0603878951008529,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-12,"Prestipino/Wilson"
"40635","1",5109,"0408","cato","Carya tomentosa",78.6999969482422,141,"1.3",255.600006103516,NA,"A","2008-10-27",0.372491038534108,258.700012207031,NA,"A","2013-05-09",0.384448158513763,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40636","1",5110,"0408","litu","Liriodendron tulipifera",80,145.699996948242,"1.3",316,NA,"A","2008-10-27",0.52376442230133,335,NA,"A","2013-05-09",0.610876753481304,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40637","1",5111,"0408","quve","Quercus velutina",72.4000015258789,142.199996948242,"1.3",573.200012207031,NA,"A","2008-10-27",3.21668772782913,575.5,NA,"A","2013-05-09",3.24393310566946,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40638","1",5112,"0408","caca","Carpinus caroliniana",70.4000015258789,142.800003051758,"1.3",126.300003051758,NA,"A","2008-10-27",0.0163903200043774,132,NA,"A","2013-05-09",0.0182893193751482,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40639","1",5113,"0408","quru","Quercus rubra",74.0999984741211,144.399993896484,"1.3",257.799987792969,NA,"A","2008-10-27",0.331635499553172,271.200012207031,NA,"A","2013-05-09",0.375609140289516,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40640","1",5114,"0408","ulsp","Ulmus sp",77.5,152.199996948242,"1.3",87.5999984741211,"B,D,G","D","2008-10-27",0.0207020768058288,NA,"DS","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40641","1",5115,"0408","ulsp","Ulmus sp",74.9000015258789,152.199996948242,"1.3",84.1999969482422,"G","A","2008-10-27",0.0187445790474612,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40643","1",5117,"0408","caca","Carpinus caroliniana",75.0999984741211,155.300003051758,"1.3",74.3000030517578,NA,"A","2008-10-27",0.00438887234306448,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40644","1",5118,"0408","unk","Unidentified unk",78.4000015258789,157.100006103516,"1.3",79.3000030517578,"D,Q","D","2008-10-27",0.00515937610382086,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40647","1",5121,"0408","ulsp","Ulmus sp",72.5,157.100006103516,"1.3",70.5999984741211,"G","A","2008-10-27",0.0120476783345166,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40648","1",5122,"0408","ulsp","Ulmus sp",66.9000015258789,140,"1.3",115.099998474121,"D,G","D","2008-10-27",0.0410707675185762,NA,"DC","D","2013-05-09",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40649","1",5123,"0409","quru","Quercus rubra",75.0999984741211,160.600006103516,"1.3",581.700012207031,NA,"A","2008-10-27",2.44948763544068,606.400024414062,NA,"A","2013-05-09",2.71301765957242,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40650","1",5124,"0409","ulsp","Ulmus sp",76.9000015258789,162,"1.3",86.8000030517578,"G","A","2008-10-27",0.020230954065614,NA,"DS","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40652","1",5126,"0409","havi","Hamamelis virginiana",75.3000030517578,165.100006103516,"1.3",72.0999984741211,"L,M,X","A","2008-10-27",0.0158757973294597,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40653","1",5127,"0409","ulsp","Ulmus sp",75.1999969482422,164.800003051758,"1.3",89.5999984741211,"G","A","2008-10-27",0.0219085618802781,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40654","1",5128,"0409","quru","Quercus rubra",76.5,160.5,"1.3",76.5,NA,"A","2008-10-27",0.0167567414246392,NA,"DS","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40656","1",5130,"0409","ceca","Cercis canadensis",71.4000015258789,162.800003051758,"1.3",96.3000030517578,"L","A","2008-10-27",0.0258337956097776,97.9000015258789,"P","A","2013-05-09",0.0269396499350536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40657","1",5131,"0409","cofl","Cornus florida",79.5999984741211,167.699996948242,"1.3",48.5,NA,"A","2008-10-27",0.00618516753509759,55.5999984741211,NA,"A","2013-05-09",0.00846686293425756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40658","1",5132,"0409","ulru","Ulmus rubra",76.6999969482422,167.300003051758,"1.3",52.5999984741211,"D","D","2008-10-27",0.00601703213452996,NA,"DC","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40659","1",110,"0409","libe","Lindera benzoin",73.0999984741211,167,"1.3",73.6999969482422,"M","A","2008-10-27",0.00505130581509159,NA,"DC,R","D","2013-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40659","2",31301,"0409","libe","Lindera benzoin",73.0999984741211,167,"1.3",69.0999984741211,"P,S","A","2008-10-27",0.00444042764796767,NA,"DC","D","2013-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40659","3",36532,"0409","libe","Lindera benzoin",73.0999984741211,167,"1.3",66.3000030517578,"S","A","2008-10-27",0.00408785816960367,NA,"DC","D","2013-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40660","1",5133,"0409","caca","Carpinus caroliniana",77.6999969482422,168.5,"1.3",51,NA,"A","2008-10-27",0.00172386287960816,68,NA,"A","2013-05-09",0.00352198960922832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40661","1",5134,"0409","casp","Carya sp",77.1999969482422,169.399993896484,"1.3",239.600006103516,"G","A","2008-10-27",0.314439133146748,NA,"DC","D","2013-05-09",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40662","1",5135,"0409","caco","Carya cordiformis",79.4000015258789,173.199996948242,"1.3",161.199996948242,NA,"A","2008-10-27",0.111281398888972,174,NA,"A","2013-05-09",0.135954972413583,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40663","1",5136,"0409","havi","Hamamelis virginiana",79.5999984741211,175.399993896484,"1.3",50.2000007629395,"M","A","2008-10-27",0.00488299847834592,56.2999992370605,"M","A","2013-05-09",0.00741723675903573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40664","1",111,"0409","caco","Carya cordiformis",79.4000015258789,178,"1.3",452.799987792969,"M","A","2008-10-27",1.66726514830838,475.600006103516,"M","A","2013-05-09",1.89636853118022,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40664","2",31302,"0409","caco","Carya cordiformis",79.4000015258789,178,"1.3",381.100006103516,"S","A","2008-10-27",1.06116903887341,397.700012207031,"S","A","2013-05-09",1.18662871795175,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40666","1",5138,"0409","caca","Carpinus caroliniana",76.6999969482422,177.600006103516,"1.3",55.7000007629395,"I","A","2008-10-27",0.00214577201835548,62,NA,"A","2013-05-09",0.00279999300587651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40667","1",5139,"0409","caca","Carpinus caroliniana",75.4000015258789,176.800003051758,"1.3",50.7000007629395,"I","A","2008-10-27",0.00169878911225634,58.9000015258789,"I","A","2013-05-09",0.00246509436079537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40668","1",5140,"0409","fram","Fraxinus americana",77.3000030517578,179.899993896484,"1.3",89.0999984741211,NA,"A","2008-10-27",0.0240797280959913,91.5,NA,"A","2013-05-09",0.0257203512760917,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"W, VB",NA,"no DE found",2018-07-10,"Prestipino/Wilson"
"40673","1",5145,"0410","libe","Lindera benzoin",74.5999984741211,180.600006103516,"1.3",66.8000030517578,NA,"A","2008-10-27",0.0107117529971285,NA,"DC,R","D","2013-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40676","1",5148,"0410","quru","Quercus rubra",70.8000030517578,182.100006103516,"1.3",369.200012207031,NA,"A","2008-10-27",0.801552836535598,379.899993896484,NA,"A","2013-05-09",0.859844782995898,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40677","1",5149,"0410","havi","Hamamelis virginiana",69.3000030517578,182.399993896484,"1.3",66.1999969482422,"M","A","2008-10-27",0.0121947288263307,67.0999984741211,"M","A","2013-05-09",0.0133182487404696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40678","1",5150,"0410","litu","Liriodendron tulipifera",69.0999984741211,183.5,"1.3",532.299987792969,NA,"A","2008-10-27",2.06958274217605,556.099975585938,NA,"A","2013-05-09",2.32240715271549,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40679","1",5151,"0410","litu","Liriodendron tulipifera",69.0999984741211,184.399993896484,"1.3",172.800003051758,NA,"A","2008-10-27",0.106755019036605,172,NA,"A","2013-05-09",0.105457625802618,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40680","1",5152,"0410","litu","Liriodendron tulipifera",70.5,187.100006103516,"1.1",230.100006103516,"A","A","2008-10-27",0.227044430355581,228,NA,"A","2013-05-09",0.22162505375954,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40683","1",5155,"0410","crsp","Crataegus sp",75,188,"1.3",71.9000015258789,"G","A","2008-10-27",0.0127929681406578,NA,"DS","D","2013-05-09",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40684","1",5156,"0410","litu","Liriodendron tulipifera",77.0999984741211,189.699996948242,"1.3",662.099975585938,NA,"A","2008-10-27",3.67785111180092,687.400024414062,NA,"A","2013-05-09",4.05982841135958,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40697","1",5169,"0410","caca","Carpinus caroliniana",76.0999984741211,191.199996948242,"1.3",100.300003051758,NA,"A","2008-10-27",0.00924662160606099,112.599998474121,"J","A","2013-05-09",0.0123238885987285,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40701","1",5173,"0409","frni","Fraxinus nigra",63.7999992370605,172,"1.3",47.5,NA,"A","2008-10-27",0.00634057505246238,NA,"DC","D","2013-05-09",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40702","1",5174,"0409","cagl","Carya glabra",65,173.100006103516,"1.3",191.899993896484,NA,"A","2008-10-27",0.17573195330284,212.5,NA,"A","2013-05-09",0.229569718874859,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
"40703","1",5175,"0409","cagl","Carya glabra",70.0999984741211,172,"1.3",117.599998474121,NA,"A","2008-10-27",0.0486934006700992,140,NA,"A","2013-05-09",0.0769000354443544,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-10,"Prestipino/Wilson"
