"tag","StemTag","stemID","quadrat","sp","gx","gy","dbh.2013","date.2013","agb.2013","status.2013","status.2014","date.2014","dbh.if.dead.2014","agb.if.dead.2014","status.2015","date.2015","dbh.if.dead.2015","agb.if.dead.2015","status.2016","date.2016","dbh.if.dead.2016","agb.if.dead.2016","status.2017","date.2017","dbh.if.dead.2017","agb.if.dead.2017","status.2018","date.2018","dbh.if.dead.2018","agb.if.dead.2018","Latin","Genus","Species","Family"
"80442","1",9518,"0808","caca",146.899993896484,145.100006103516,63.2000007629395,2013-06-14,0.00293652067282797,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80446","1",9522,"0808","caca",145,145.600006103516,52.7000007629395,2013-06-14,0.00187011737041145,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80447","1",9523,"0808","qupr",141.399993896484,144.600006103516,NA,2013-06-14,0,"Dead","Dead",2014-09-09,NA,NA,"Dead",2015-06-11,NA,NA,"Dead",2016-06-22,NA,NA,"Dead",2017-06-20,NA,NA,"Dead",2018-06-05,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"80449","1",9525,"0808","cagl",142.300003051758,147.399993896484,80.9000015258789,2013-06-14,0.018267615967034,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80450","1",9526,"0808","caca",142.899993896484,149.699996948242,84.3000030517578,2013-06-14,0.00600544240547354,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80450","6",39662,"0808","caca",142.899993896484,149.699996948242,69,2013-06-14,0.00365202635092532,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80451","1",9527,"0808","qual",140.199996948242,151.899993896484,543,2013-06-14,2.67283473464537,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"80454","1",9530,"0808","caca",140.399993896484,156.699996948242,89,2013-06-14,0.00687166955796446,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80456","1",9532,"0808","litu",143.199996948242,156.300003051758,552.5,2013-06-14,2.28300097056539,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80457","1",9533,"0808","fram",146.300003051758,154.5,NA,2013-06-14,0,"Dead",NA,NA,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"80458","1",9534,"0808","qupr",149,153.300003051758,684.900024414062,2013-06-14,5.62182281308759,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"80459","1",9535,"0808","caca",146.5,149.699996948242,53.0999984741211,2013-06-14,0.00190556776578392,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80460","1",9536,"0808","caca",149.300003051758,149.800003051758,76.3000030517578,2013-06-14,0.00468815453458619,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80461","1",9537,"0808","cagl",150,155.5,130,2013-06-14,0.0633247819927242,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80462","1",9538,"0808","cofl",149.600006103516,155.399993896484,53.0999984741211,2013-06-14,0.00761727919905974,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"80463","1",9539,"0808","litu",148,157.5,588.599975585938,2013-06-14,2.69734727342003,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80464","1",9540,"0808","caca",150.600006103516,157,63.2999992370605,2013-06-14,0.00294807336101293,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80465","1",9541,"0808","qupr",152.800003051758,157,127.900001525879,2013-06-14,0.0578256554270152,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Dead",2016-06-22,134,0.0656616059919523,"Dead",2017-06-20,134,0.0656616059919523,"Dead",2018-06-05,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"80466","1",9542,"0808","qupr",153.600006103516,159.600006103516,NA,2013-06-14,0,"Dead","Dead",2014-09-09,NA,NA,"Dead",2015-06-11,NA,NA,"Dead",2016-06-22,NA,NA,"Dead",2017-06-20,NA,NA,"Dead",2018-06-05,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"80467","1",9543,"0808","caca",154.800003051758,154.300003051758,88,2013-06-14,0.00668151429531808,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80468","1",9544,"0809","litu",142.399993896484,163,412.799987792969,2013-06-14,1.05909417097346,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80469","1",9545,"0809","acru",144,164.300003051758,117.900001525879,2013-06-14,0.0392977167342392,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"80471","1",9547,"0809","caca",155,160.300003051758,93.8000030517578,2013-06-14,0.00782921049956964,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80473","1",9549,"0809","caca",159.800003051758,160.899993896484,60.2999992370605,2013-06-14,0.00261318536150054,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80474","1",9550,"0809","caovl",159.399993896484,166,342.799987792969,2013-06-14,0.803948072269706,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Dead",2018-06-05,347,0.830021021661041,"Carya ovalis","Carya","ovalis","Juglandaceae"
"80476","1",9552,"0809","cagl",155.800003051758,168.600006103516,108.099998474121,2013-06-14,0.0390475074536711,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80478","1",9554,"0809","caca",152.899993896484,165.5,70.9000015258789,2013-06-14,0.0039068985485803,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80479","1",9555,"0809","cato",151.600006103516,163.5,189.699996948242,2013-06-14,0.170500721250199,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Dead",2017-06-20,197,0.188237481410815,"Dead",2018-06-05,197,0.188237481410815,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80480","1",9556,"0809","cagl",150.899993896484,165.300003051758,94.8000030517578,2013-06-14,0.0276793941014813,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80481","1",9557,"0809","fram",147,165,92.9000015258789,2013-06-14,0.026707316421583,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,"Dead",2016-07-06,93,0.0267786625430631,"Dead",2017-06-20,93,0.0267786625430631,"Dead",2018-06-05,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"80483","1",9559,"0809","cagl",143.699996948242,167.100006103516,57.7999992370605,2013-06-14,0.00756791469277742,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80484","1",9560,"0809","acru",141.600006103516,166.800003051758,53,2013-06-14,0.00563091693605084,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"80485","1",9561,"0809","caca",141.899993896484,169.399993896484,51.5,2013-06-14,0.00176614127007966,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80486","1",9562,"0809","cagl",143,170.399993896484,141.800003051758,2013-06-14,0.0795184359251082,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80489","1",9565,"0809","caca",145,175.100006103516,89,2013-06-14,0.00687166955796446,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80491","1",9567,"0809","quru",145.199996948242,177.699996948242,1386.09997558594,2013-06-14,20.6858929226185,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae"
"80494","1",9570,"0809","cagl",141.300003051758,178,101.599998474121,2013-06-14,0.0331900015989517,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80495","1",9571,"0809","caca",140.800003051758,179.199996948242,65.0999984741211,2013-06-14,0.00316068012471601,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80497","1",9573,"0809","caca",145.600006103516,179.199996948242,59,2013-06-14,0.00247550128760151,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80500","1",9576,"0809","caca",150.199996948242,175.899993896484,84.5999984741211,2013-06-14,0.00605865834500062,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80501","1",9577,"0809","caca",149,173.399993896484,94.5,2013-06-14,0.00797511734761634,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80502","1",9578,"0809","caca",152.300003051758,173.800003051758,77.5,2013-06-14,0.00487341015381314,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80503","1",9579,"0809","caovl",152.699996948242,177.899993896484,261.200012207031,2013-06-14,0.394261720282231,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"80504","1",9580,"0809","nysy",153.100006103516,178.399993896484,72.5,2013-06-14,0.0130521235519216,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"80505","1",9581,"0809","caca",149.800003051758,168.300003051758,109,2013-06-14,0.0113684405041947,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Dead",2018-06-05,110,0.011629228909255,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80505","2",33403,"0809","caca",149.800003051758,168.300003051758,54.7000007629395,2013-06-14,0.00205136870434605,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80506","1",9582,"0809","caca",154.699996948242,170.199996948242,95.9000015258789,2013-06-14,0.00827177501945708,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80507","1",9583,"0809","caca",155.5,168.699996948242,272,2013-06-14,0.110154960432209,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80509","1",9585,"0809","litu",158.399993896484,167.600006103516,245.100006103516,2013-06-14,0.268151472258746,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80510","1",9586,"0809","caca",160,169,NA,2013-06-14,0,"Dead","Dead",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80513","1",9589,"0809","cato",156.5,174.399993896484,153,2013-06-14,0.0970504028138547,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80517","1",9593,"0809","caca",155.100006103516,177.699996948242,54.2000007629395,2013-06-14,0.00200511566044177,"Live","Live",2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80519","1",9595,"0809","litu",158.300003051758,176.300003051758,567.900024414062,2013-06-14,2.45452214825045,"Live","Live",2014-09-09,NA,NA,"Live",2015-06-11,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-05,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80520","1",9596,"0813","cato",141.600006103516,241.800003051758,99.9000015258789,2013-06-14,0.0317541708216747,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80521","1",9597,"0813","casp",144.899993896484,240.199996948242,NA,2013-06-14,0,"Dead","Dead",2014-09-10,NA,NA,"Dead",2015-06-10,NA,NA,"Dead",2016-06-22,NA,NA,"Dead",2017-06-20,NA,NA,"Dead",2018-06-04,NA,NA,"Carya sp","Carya","sp","Juglandaceae"
"80522","1",9598,"0813","quve",150.199996948242,241.5,306.5,2013-06-14,0.860560798395812,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Quercus velutina","Quercus","velutina","Fagaceae"
"80523","1",9599,"0813","cato",150.5,241.600006103516,134,2013-06-14,0.0685596413917881,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80525","1",9601,"0813","acru",153.800003051758,242.100006103516,129,2013-06-14,0.0489014519192965,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Dead",2018-06-04,135,0.0546134755174029,"Acer rubrum","Acer","rubrum","Sapindaceae"
"80526","1",9602,"0813","litu",155.199996948242,240.100006103516,256.700012207031,2013-06-14,0.302898937881842,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80527","1",9603,"0813","cagl",157.5,240.800003051758,113.599998474121,2013-06-14,0.0444713818782816,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80529","1",9605,"0813","litu",155.100006103516,247,NA,2013-06-14,0,"Dead","Dead",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80530","1",9606,"0813","cato",152.199996948242,245.600006103516,NA,2013-06-14,0,"Dead","Dead",2014-09-10,NA,NA,"Dead",2015-06-10,NA,NA,"Dead",2016-06-22,NA,NA,"Dead",2017-06-20,NA,NA,"Dead",2018-06-04,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80532","1",9608,"0813","cagl",147.399993896484,245.600006103516,203.899993896484,2013-06-14,0.206011348180363,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80534","1",9610,"0813","cagl",145.100006103516,244.5,235,2013-06-14,0.298862435634296,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80535","1",9611,"0813","caca",142.199996948242,244.800003051758,NA,2013-06-14,0,"Dead","Dead",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80536","1",9612,"0813","cagl",140.699996948242,247.300003051758,105.099998474121,2013-06-14,0.0362708817259661,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80537","1",9613,"0813","quru",141.300003051758,248,438,2013-06-14,1.2197950704985,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae"
"80538","1",9614,"0813","cagl",144.300003051758,248.300003051758,108.800003051758,2013-06-14,0.0397136930733352,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80540","1",9616,"0813","qual",147.899993896484,248.699996948242,172,2013-06-14,0.121501360210027,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"80542","1",9618,"0813","cagl",155.800003051758,251.600006103516,266,2013-06-14,0.413534600328914,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"80544","1",9620,"0813","caca",156.100006103516,254.399993896484,70,2013-06-14,0.00378488917968942,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"80545","1",9621,"0813","caovl",156.800003051758,255.300003051758,137.5,2013-06-14,0.0733528703711541,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"80547","1",9623,"0813","cato",159.5,257.600006103516,67.5999984741211,2013-06-14,0.0114089805820003,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80548","1",9624,"0813","cato",160,258.5,97.4000015258789,2013-06-14,0.0297134964512833,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80549","1",9625,"0813","litu",155.899993896484,257.799987792969,278.899993896484,2013-06-14,0.376892367132515,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80550","1",9626,"0813","saal",154.5,258,NA,2013-06-14,0,"Dead","Dead",2014-09-10,NA,NA,"Dead",2015-06-10,NA,NA,"Dead",2016-06-22,NA,NA,"Dead",2017-06-20,NA,NA,"Dead",2018-06-04,NA,NA,"Sassafras albidum","Sassafras","albidum","Lauraceae"
"80551","1",9627,"0813","cato",153.399993896484,259.100006103516,93.8000030517578,2013-06-14,0.0269206801053953,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80553","1",9629,"0813","litu",149.800003051758,256.200012207031,351.100006103516,2013-06-14,0.691306734462617,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"80554","1",9630,"0813","caovl",146.899993896484,251.199996948242,489.200012207031,2013-06-14,2.04180673576172,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"80555","1",9631,"0813","cato",144.800003051758,252.800003051758,183.600006103516,2013-06-14,0.156503303051266,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80556","1",9632,"0813","fagr",144.899993896484,258.299987792969,88.5,2013-06-14,0.0229191428293225,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"80556","2",33406,"0813","fagr",144.899993896484,258.299987792969,84.0999984741211,2013-06-14,0.0201023408925913,"Live","Live",2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"80557","1",9633,"0813","cato",145.399993896484,256.899993896484,383.399993896484,2013-06-14,1.07803624940213,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"80559","1",9635,"0813","nysy",148.899993896484,257.799987792969,434.600006103516,2013-06-14,0.983171782755282,"Live","Live",2014-09-10,NA,NA,"Live",2015-06-10,NA,NA,"Live",2016-06-22,NA,NA,"Live",2017-06-20,NA,NA,"Live",2018-06-04,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"80560","1",9636,"0815","frpe",143,284,125.099998474121,2013-06-14,0.0616044667866496,"Live","Live",2014-08-21,NA,NA,"Live",2015-06-09,NA,NA,"Live",2016-06-20,NA,NA,"Live",2017-06-19,NA,NA,"Dead",2018-06-28,131,0.0686443906836322,"Fraxinus pennsylvanica","Fraxinus","pennsylvanica","Oleaceae"
"80560","2",33407,"0815","frpe",143,284,NA,2013-06-14,0,"Dead","Dead",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fraxinus pennsylvanica","Fraxinus","pennsylvanica","Oleaceae"
