quadrat,tag,stem,sp,lx,ly,codes.2013,dbh.2013,status.2015,status.2016,status. 2017,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,DE.count,Old comments,2018 comments,cored,Date,surveyors
927,92454,2,caovl,18.6,13.7,S,247,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92455,1,caovl,18.7,13.6,,118.1999969,A,A,DS,PD,122,4,I,U,,,,,,,,,,did not senesce,,,7/3/2018,Prestipino/Wilson
927,92456,1,litu,16.9,20,,138.3000031,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92457,1,litu,15,17.8,,146,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92458,1,fram,10,16,J,56.20000076,No sampled,A,A,A,,,S,,,,,,,1,1,"W, DE",1,,,,7/3/2018,Prestipino/Wilson
927,92460,1,litu,4.3,11.7,,115,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92462,1,fram,9,12.9,"DS,R",39.09999847,DC,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92463,1,litu,10,12.6,,232.3999939,A,AU,AU,A,,,,,,,,,,,,,,woodpecker damage,,,7/3/2018,Prestipino/Wilson
927,92464,1,litu,8,18.2,,582,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92465,1,cofl,4.2,17.4,DS,158.6999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
927,92466,1,litu,0.6,16.3,,834.5,A,A,A,A,,,,,,,,,,,,,,,stressed,,7/3/2018,Prestipino/Wilson
928,92470,1,quve,7.5,7.2,,560,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92472,1,caovl,1.4,3.6,,295.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92473,1,litu,16.2,0.1,,115.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92475,1,unk,16.9,1.1,DS,299.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92476,1,caovl,18.5,3.6,,392.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92478,1,litu,15.3,3.8,,109.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92480,1,quve,9.7,4.4,I,721.9000244,A,A,DS,PD,710,2,CD,R,F,BB,I,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92483,1,cagl,19.5,11.7,,183.6999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92484,1,litu,15,15.6,,167.8999939,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92485,1,cato,14.5,17.8,,154,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92486,1,litu,10.3,18.1,,183.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92487,1,quve,9.8,15,,659,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92488,1,litu,12.7,13.5,,674,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92489,1,litu,1.9,10.9,,148.3000031,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92490,1,litu,6.2,13.7,,236.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
928,92493,1,litu,2.4,15.4,,195,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92497,1,quru,6.1,9.5,,259,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92498,1,cagl,3.1,8.4,,176.1999969,A,AU,DS,PD,178.5,2,I,BB,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92499,1,litu,0,5.9,,681.9000244,A,A,A,A,,,,,,,,,,,,,,,"tag missing, white F (disease?)",,7/3/2018,Prestipino/Wilson
929,92500,1,cato,1.1,2.5,,151.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92501,1,litu,18.1,3.3,,186.3000031,A,A,DS,PD,187,4,I,U,BB,,,,,,,,,stump sprouts (SS),,,7/3/2018,Prestipino/Wilson
929,92503,1,litu,14.7,12.8,,476.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92505,1,litu,19.6,14.7,,666.7999878,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92506,1,litu,10,20,,185.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92508,1,litu,12,14.1,,305.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92510,1,litu,5.8,13.8,,593,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92512,1,litu,2.9,16,M,686.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
929,92512,2,litu,2.9,16,S,119.8000031,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92516,1,litu,3,3.6,,631.9000244,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92518,1,litu,11.3,3.1,,557.0999756,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92522,1,unk,15.7,14.1,DS,732.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92525,1,fram,17,15,,76.90000153,No sampled,A,A,A,,,S,,,,,,,1,0,none,,,,,7/3/2018,Prestipino/Wilson
930,92526,1,fram,18,16.2,,108.6999969,A,A,A,A,,,I,,,,,,,1,0,SS,,,,,7/3/2018,Prestipino/Wilson
930,92527,1,litu,17,19.3,M,565.0999756,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92527,2,litu,17,19.3,S,176.8000031,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92528,1,litu,13.1,17.1,,280.2999878,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92530,1,litu,4.1,10.7,,326.3999939,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92531,1,litu,7.4,12.3,,565,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92534,1,litu,4.9,14.5,,520.4000244,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
930,92536,1,litu,1.5,14.9,,442.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92537,1,litu,7.4,3.4,,602.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92539,1,litu,4.3,7.2,,303,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92540,1,litu,2.3,9.8,,583,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92545,1,litu,15.3,15.6,,577.2999878,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92546,1,litu,16.5,16.7,,647.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92547,1,litu,11.7,13.9,,638.7999878,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92548,1,litu,9.4,10.8,,658,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
931,92550,1,litu,4,18.2,DC,207.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92551,1,litu,3,1.4,,430.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92553,1,litu,4.4,8.6,,542.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92556,1,acru,2.4,8.4,,170,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92559,1,acru,10.3,6.2,,308.8999939,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92560,1,litu,15.8,10.1,,261.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92561,1,acpl,16.3,18,,181.6000061,A,A,A,A,,,,,,,,,,,,,,,tag missing,,7/3/2018,Prestipino/Wilson
932,92562,1,fagr,15.2,16.9,,170.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
932,92563,1,litu,13.9,13.5,,541.0999756,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino/Wilson
1001,100005,1,litu,12.7,0.4,,253.1000061,A,A,A,A,,,,,,,,,,,,,,not litu; needs species relooked at,ash or carya,,7/2/2018,Prestipino
1001,100007,1,unk,19.2,0.2,DC,150.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100008,1,ulru,14.1,2.2,DN,110.3000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100011,1,fram,0.7,8,,960.5,A,A,AU,AU,,,CD,,,,,,,4,2,"W, DE. AS",18,,,,7/2/2018,Prestipino
1001,100019,1,unk,19.9,6,DN,191.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100053,1,ulru,12,7.5,DC,186.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100054,1,saal,12.8,8.5,DC,266.7999878,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100066,1,unk,19.9,10,DC,252.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100070,1,litu,20,11.8,,541.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100072,1,litu,20,13,,338.8999939,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100109,1,unk,19.6,19,DC,297.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1001,100248,1,ulru,8.4,12,DN,143.6999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
1002,100113,1,ulru,20,2.4,DC,156.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100133,1,ulru,14.9,3,DS,269.7999878,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100134,1,litu,15.8,4.3,,319.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100136,1,ulru,11.5,4.6,DC,157.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100147,1,nysy,11.8,6.9,,248.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100155,1,ulru,11.4,9.3,DC,147.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100168,1,quve,17.5,7.2,,550,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100180,1,fram,19.9,9.8,,13.10000038,A,A,A,A,,,S,,,,,,,1,0,VB,,,,,6/15/2018,Prestipino/Terrell
1002,100194,1,frpe,17.3,13.4,,12.19999981,A,A,A,DS,11,1,S,U,DF,B,BB,5,4,5,0,"AS, SS",,,B @ ~0.7m. 2nd stem alive,,6/15/2018,Prestipino/Terrell
1002,100336,1,fram,6.8,6.9,DC,115.0999985,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100366,1,cagl,2.2,12.2,,414.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100388,1,ulru,4.8,13.6,DC,104.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1002,100430,1,saal,11.4,18.6,,185.1999969,A,AU,AU,AU,,,,DF,R,AN,BB,4,,,,,,"epicormics, main stem unhealthy",,,6/15/2018,Prestipino/Terrell
1002,100434,1,ulru,10,16.2,DC,244.6999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100452,1,fram,15.7,0.9,M,15,A,A,A,AU,,,S,CR,,,,,,2,2,VB,,,CR by fallen branch,,6/15/2018,Prestipino/Terrell
1003,100452,2,fram,15.7,0.9,S,13.39999962,A,DS,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100456,1,ulru,14.3,2,,124.3000031,A,A,AU,AU,,,,R,,,,,,,,,,"break at ?3m, epicormics","Break @ ~3m, regrowth",,6/15/2018,Prestipino/Terrell
1003,100498,1,caco,16.7,14.2,,136.6999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100503,1,cato,19.6,20,,107.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100507,1,fram,14,19.6,DC,43.09999847,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100509,1,litu,9,17.7,,476,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100601,1,cato,2.8,2.1,,109.9000015,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100603,1,cato,6.3,0.9,,105.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100605,1,nysy,9.8,1,,115,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100609,1,frpe,13.4,4.2,,18.89999962,A,A,A,A,,,S,,,,,,,1,0,AS,,,,,6/15/2018,Prestipino/Terrell
1003,100612,1,litu,12,4.4,,1200.900024,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100631,1,ulru,7,8.7,DC,360.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100639,1,frpe,9.1,10.9,,11.80000019,DS,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100647,1,cagl,1.7,8.7,,204.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1003,100670,1,cagl,4.2,17.3,,291.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100516,1,litu,17.9,2.3,,1036.099976,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100517,1,fram,17.5,1.4,"DS,R",29.20000076,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100533,1,frni,17.3,3.1,,14.89999962,A,A,A,A,,,S,,,,,,,1,2,VB,,,,,6/15/2018,Prestipino/Terrell
1004,100534,1,frni,17.7,4.2,,14.10000038,DC,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100540,1,quru,11.1,8.3,,470.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100550,1,caco,19.7,14.7,,140.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100551,1,quve,16.6,11.3,,414.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100552,1,quru,13.8,12,,454.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100554,1,quru,12.5,14.8,DC,115.9000015,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100558,1,quru,11.2,19.1,DS,379.7000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100561,1,litu,9.8,18.4,,100.0999985,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100562,1,litu,9.1,19.2,,628.2000122,A,A,AU,A,,,,,,,,,,,,,,epicormics,,,6/15/2018,Prestipino/Terrell
1004,100572,1,unk,1.1,17.2,DC,191.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100680,1,cagl,1.6,1,,280.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100700,1,litu,6.9,3.7,,224.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100716,1,quve,9.5,11.4,,685.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100719,1,litu,1.7,10.6,,354.2999878,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100720,1,litu,1.7,12,M,399.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100720,2,litu,1.7,12,S,323.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,100727,1,litu,6.5,13.7,,121,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,103194,1,frni,17.3,3.2,M,10.69999981,A,A,A,A,,,S,,,,,,,2,1,"SS, VB",,,,,6/15/2018,Prestipino/Terrell
1004,103194,2,frni,17.3,3.2,S,10.19999981,DS,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1004,103207,1,frni,13.2,10.9,,13.69999981,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1004,103215,1,frni,15.1,17,M,11.5,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1004,103215,2,frni,15.1,17,S,10.80000019,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1004,103217,1,frni,15,19.7,,10,A,A,A,A,,,S,,,,,,,1,0,AS,,,,,6/15/2018,Prestipino/Terrell
1005,100576,1,cagl,11.7,2.8,,112.6999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1005,100586,1,frpe,16.5,6.3,,18.5,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1005,100754,1,quru,3.8,6.8,,430.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1005,100769,1,quve,11,15.4,,629,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1005,100771,1,quru,8.5,17,,921.0999756,A,A,A,A,,,,,,,,,,,,,,,tag on ground,,6/15/2018,Prestipino/Terrell
1005,100776,1,caca,4,19.7,M,134.3999939,A,A,A,DS,146,1,I,F,R,BB,B,,,,,,,,"D-Shaped BB, old Break @ ~5m",,6/15/2018,Prestipino/Terrell
1005,100806,1,fram,19.9,10.2,,17.5,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1005,100818,1,nysy,17.3,18.4,,212,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1005,103225,1,fram,3.3,3,,12,A,A,DS,PD,14,3,S,U,DF,,,5,,5,0,"SS,VB",,"SS alive, main stem dead",,,6/15/2018,Prestipino/Terrell
1005,103240,1,fram,18.4,8.3,,12.5,A,A,A,A,,,I,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1005,103242,1,fram,19.7,8.6,,10,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1005,103243,1,fram,19.8,9.1,,10.30000019,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/15/2018,Prestipino/Terrell
1006,100782,1,litu,4.2,1.6,,636,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100783,1,litu,7.3,1.4,,283.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100791,1,nysy,1,5.3,,105,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100795,1,nysy,4.7,7.4,,212.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100799,1,litu,8.7,5.6,,135.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100832,1,nysy,13.1,6.7,DS,326.7000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100834,1,nysy,16.1,5.6,,210,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100839,1,nysy,15.2,10.5,,224.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100855,1,litu,14,16.2,,624.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,100861,1,litu,20,18.6,,180.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101005,1,nysy,7.2,9,,629.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101008,1,tiam,4.2,11.6,M,161.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101008,2,tiam,4.2,11.6,S,114.4000015,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101010,1,nysy,1.5,11.5,,133.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101012,1,litu,0.6,15.1,,161.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101016,1,nysy,6,17.9,,445.6000061,A,A,DS,PD,446,2,CD,U,BB,I,F,,,,,,,,,,6/15/2018,Prestipino/Terrell
1006,101019,1,nysy,9.4,13.6,,342.7999878,A,A,DS,PD,346.5,4,I,U,F,AN,,,,,,,,"main stem dead; SS alive, swelling",,,6/15/2018,Prestipino/Terrell
1007,100866,1,litu,20,0.9,,159.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100868,1,litu,17.6,0.5,,629,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100874,1,litu,19.2,4,,343.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100881,1,litu,17.3,11,,619.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100887,1,litu,15.4,15.6,,326.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100890,1,litu,18.6,14.7,,650.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100891,1,litu,19.6,16,,352.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100892,1,caca,20,17.1,,107.4000015,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,100893,1,litu,19.2,19.1,,449.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101025,1,litu,5.5,2.2,,204.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101027,1,litu,7.6,0.7,"DS,R",225.1999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101028,1,juni,8.4,0.5,,616.2000122,A,A,A,AU,,,,UP,,,,,,,,,,,this is the one crushing everything in 907,,6/15/2018,Prestipino/Terrell
1007,101031,1,cagl,10.1,4.3,,308,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101035,1,litu,4.7,7.9,,592.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101041,1,cagl,12.5,8.7,,275,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1007,101049,1,litu,3.2,12.5,,370.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100904,1,litu,11.4,2.1,,325.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100905,1,litu,10,1.6,,659.4000244,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100906,1,litu,9.3,1.1,,497,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100911,1,litu,16.3,5,,490.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100912,1,litu,18.2,5.8,,485.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100915,1,caca,19.1,10.2,,112.9000015,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100916,1,litu,14.2,8.4,,442.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100917,1,litu,10.7,6.6,,188.8999939,A,DS,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100919,1,caovl,15.7,13.6,,193.6999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100921,1,litu,20,13.3,,466.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100923,1,caca,19,18.3,DS,141.3000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100924,1,litu,19.3,18.3,,219.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100927,1,litu,13.1,18.7,,223.3000031,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100928,1,litu,17.6,20,,225.3000031,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100929,1,cato,12.9,15.9,,180.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100930,1,caca,10.1,19.2,,110.0999985,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,100932,1,litu,10.4,15,,414.5,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,101065,1,litu,4.7,4.6,,182.6999969,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,101069,1,litu,11.1,10,M,705.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
1008,101069,2,litu,11.1,10,S,290,A,A,A,A,,,,,,,,,,,,,,,,,6/15/2018,Prestipino/Terrell
